Image_Index,Total_Images,Image_Path,Width,Height,Object_Count,Time_ms
56,96,/app/Datasets/Green_grapes/test/images/600.png,640,640,3,24.8
57,96,/app/Datasets/Green_grapes/test/images/627.png,640,640,4,26.9
58,96,/app/Datasets/Green_grapes/test/images/629.png,640,640,3,26.0
59,96,/app/Datasets/Green_grapes/test/images/634.png,640,640,1,24.6
60,96,/app/Datasets/Green_grapes/test/images/638.png,640,640,3,25.2
61,96,/app/Datasets/Green_grapes/test/images/66.png,640,640,3,25.3
62,96,/app/Datasets/Green_grapes/test/images/674.png,640,640,1,25.1
63,96,/app/Datasets/Green_grapes/test/images/681.png,640,640,2,25.7
64,96,/app/Datasets/Green_grapes/test/images/690.png,640,640,2,26.4
65,96,/app/Datasets/Green_grapes/test/images/702.png,640,640,5,26.4
66,96,/app/Datasets/Green_grapes/test/images/708.png,640,640,4,25.8
67,96,/app/Datasets/Green_grapes/test/images/711.png,640,640,3,25.0
68,96,/app/Datasets/Green_grapes/test/images/728.png,640,640,1,24.9
69,96,/app/Datasets/Green_grapes/test/images/73.png,640,640,1,25.2
70,96,/app/Datasets/Green_grapes/test/images/732.png,640,640,2,25.4
71,96,/app/Datasets/Green_grapes/test/images/741.png,640,640,2,25.1
72,96,/app/Datasets/Green_grapes/test/images/759.png,640,640,1,24.8
73,96,/app/Datasets/Green_grapes/test/images/761.png,640,640,2,24.8
74,96,/app/Datasets/Green_grapes/test/images/763.png,640,640,1,24.8
75,96,/app/Datasets/Green_grapes/test/images/775.png,640,640,3,25.6
76,96,/app/Datasets/Green_grapes/test/images/779.png,640,640,3,26.7
77,96,/app/Datasets/Green_grapes/test/images/79.png,640,640,2,26.5
78,96,/app/Datasets/Green_grapes/test/images/790.png,640,640,2,24.9
79,96,/app/Datasets/Green_grapes/test/images/797.png,640,640,3,25.6
80,96,/app/Datasets/Green_grapes/test/images/814.png,640,640,3,26.2
81,96,/app/Datasets/Green_grapes/test/images/823.png,640,640,4,26.8
82,96,/app/Datasets/Green_grapes/test/images/836.png,640,640,3,25.9
83,96,/app/Datasets/Green_grapes/test/images/84.png,640,640,3,25.2
84,96,/app/Datasets/Green_grapes/test/images/866.png,640,640,3,26.6
85,96,/app/Datasets/Green_grapes/test/images/876.png,640,640,2,26.5
86,96,/app/Datasets/Green_grapes/test/images/88.png,640,640,2,27.5
87,96,/app/Datasets/Green_grapes/test/images/880.png,640,640,6,25.3
88,96,/app/Datasets/Green_grapes/test/images/9.png,640,640,3,25.8
89,96,/app/Datasets/Green_grapes/test/images/903.png,640,640,2,25.6
90,96,/app/Datasets/Green_grapes/test/images/907.png,640,640,4,25.5
91,96,/app/Datasets/Green_grapes/test/images/912.png,640,640,4,25.1
92,96,/app/Datasets/Green_grapes/test/images/915.png,640,640,2,25.5
93,96,/app/Datasets/Green_grapes/test/images/917.png,640,640,1,25.8
94,96,/app/Datasets/Green_grapes/test/images/933.png,640,640,6,25.6
95,96,/app/Datasets/Green_grapes/test/images/950.png,640,640,2,25.3
96,96,/app/Datasets/Green_grapes/test/images/97.png,640,640,4,26.3
