Image_Index,Total_Images,Image_Path,Width,Height,Object_Count,Time_ms
47,100,/app/Datasets/Purple_grapes/test/images/1500.png,640,640,4,26.4
48,100,/app/Datasets/Purple_grapes/test/images/1502.png,640,640,3,26.0
49,100,/app/Datasets/Purple_grapes/test/images/1507.png,640,640,5,26.0
50,100,/app/Datasets/Purple_grapes/test/images/1508.png,640,640,3,26.1
51,100,/app/Datasets/Purple_grapes/test/images/1512.png,640,640,1,25.5
52,100,/app/Datasets/Purple_grapes/test/images/1517.png,640,640,4,27.2
53,100,/app/Datasets/Purple_grapes/test/images/1533.png,640,640,2,26.8
54,100,/app/Datasets/Purple_grapes/test/images/1536.png,640,640,2,26.5
55,100,/app/Datasets/Purple_grapes/test/images/1546.png,640,640,4,26.2
56,100,/app/Datasets/Purple_grapes/test/images/1554.png,640,640,2,25.7
57,100,/app/Datasets/Purple_grapes/test/images/1558.png,640,640,4,25.6
58,100,/app/Datasets/Purple_grapes/test/images/1563.png,640,640,5,27.3
59,100,/app/Datasets/Purple_grapes/test/images/1569.png,640,640,7,26.2
60,100,/app/Datasets/Purple_grapes/test/images/1576.png,640,640,7,26.2
61,100,/app/Datasets/Purple_grapes/test/images/1600.png,640,640,4,27.5
62,100,/app/Datasets/Purple_grapes/test/images/1608.png,640,640,6,27.5
63,100,/app/Datasets/Purple_grapes/test/images/1610.png,640,640,5,27.3
64,100,/app/Datasets/Purple_grapes/test/images/1642.png,640,640,6,27.5
65,100,/app/Datasets/Purple_grapes/test/images/1665.png,640,640,7,27.4
66,100,/app/Datasets/Purple_grapes/test/images/1676.png,640,640,3,29.0
67,100,/app/Datasets/Purple_grapes/test/images/1690.png,640,640,7,26.3
68,100,/app/Datasets/Purple_grapes/test/images/1700.png,640,640,6,26.2
69,100,/app/Datasets/Purple_grapes/test/images/1727.png,640,640,3,26.7
70,100,/app/Datasets/Purple_grapes/test/images/1729.png,640,640,6,27.2
71,100,/app/Datasets/Purple_grapes/test/images/1730.png,640,640,1,27.4
72,100,/app/Datasets/Purple_grapes/test/images/1745.png,640,640,7,26.1
73,100,/app/Datasets/Purple_grapes/test/images/1756.png,640,640,5,27.3
74,100,/app/Datasets/Purple_grapes/test/images/1764.png,640,640,4,26.9
75,100,/app/Datasets/Purple_grapes/test/images/1770.png,640,640,7,27.7
76,100,/app/Datasets/Purple_grapes/test/images/1780.png,640,640,3,27.2
77,100,/app/Datasets/Purple_grapes/test/images/1785.png,640,640,6,26.6
78,100,/app/Datasets/Purple_grapes/test/images/1795.png,640,640,5,29.1
79,100,/app/Datasets/Purple_grapes/test/images/1804.png,640,640,6,27.2
80,100,/app/Datasets/Purple_grapes/test/images/1825.png,640,640,4,27.0
81,100,/app/Datasets/Purple_grapes/test/images/1832.png,640,640,6,27.7
82,100,/app/Datasets/Purple_grapes/test/images/1833.png,640,640,4,26.8
83,100,/app/Datasets/Purple_grapes/test/images/1857.png,640,640,5,29.4
84,100,/app/Datasets/Purple_grapes/test/images/1869.png,640,640,9,25.8
85,100,/app/Datasets/Purple_grapes/test/images/1878.png,640,640,1,27.5
86,100,/app/Datasets/Purple_grapes/test/images/1884.png,640,640,5,28.0
87,100,/app/Datasets/Purple_grapes/test/images/1890.png,640,640,8,27.6
88,100,/app/Datasets/Purple_grapes/test/images/1891.png,640,640,7,29.3
89,100,/app/Datasets/Purple_grapes/test/images/1905.png,640,640,3,27.3
90,100,/app/Datasets/Purple_grapes/test/images/1914.png,640,640,6,28.8
91,100,/app/Datasets/Purple_grapes/test/images/1920.png,640,640,8,27.3
92,100,/app/Datasets/Purple_grapes/test/images/1930.png,640,640,8,27.4
93,100,/app/Datasets/Purple_grapes/test/images/1949.png,640,640,4,27.3
94,100,/app/Datasets/Purple_grapes/test/images/955.png,640,640,3,27.5
95,100,/app/Datasets/Purple_grapes/test/images/959.png,640,640,2,26.8
96,100,/app/Datasets/Purple_grapes/test/images/961.png,640,640,3,27.7
97,100,/app/Datasets/Purple_grapes/test/images/987.png,640,640,1,28.0
98,100,/app/Datasets/Purple_grapes/test/images/989.png,640,640,6,28.0
99,100,/app/Datasets/Purple_grapes/test/images/991.png,640,640,2,27.8
100,100,/app/Datasets/Purple_grapes/test/images/997.png,640,640,2,29.1
