Image_Index,Total_Images,Image_Path,Width,Height,Object_Count,Time_ms
82,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1853.png,640,640,1,30.7
83,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1857.png,640,640,4,31.1
84,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1860.png,640,640,7,30.8
85,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1864.png,640,640,10,31.3
86,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1878.png,640,640,8,30.8
87,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1879.png,640,640,5,34.4
88,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/188.png,640,640,5,31.5
89,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1885.png,640,640,6,31.1
90,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1892.png,640,640,2,32.5
91,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1901.png,640,640,3,31.6
92,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1912.png,640,640,3,31.0
93,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1924.png,640,640,3,29.9
94,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1941.png,640,640,7,32.4
95,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1947.png,640,640,9,31.4
96,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1968.png,640,640,5,32.0
97,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1970.png,640,640,4,31.4
98,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/198.png,640,640,3,31.0
99,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1986.png,640,640,6,30.5
100,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1991.png,640,640,5,30.4
101,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1992.png,640,640,5,31.2
102,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1997.png,640,640,6,31.6
103,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1998.png,640,640,2,31.6
104,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2007.png,640,640,5,32.2
105,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/201.png,640,640,6,31.3
106,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2020.png,640,640,6,31.1
107,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2059.png,640,640,2,30.8
108,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2067.png,640,640,2,31.0
109,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2086.png,640,640,6,31.2
110,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2087.png,640,640,7,32.2
111,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2101.png,640,640,2,30.6
112,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2106.png,640,640,7,32.1
113,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2109.png,640,640,4,32.3
114,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/211.png,640,640,4,31.1
115,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2112.png,640,640,4,31.0
116,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2126.png,640,640,8,32.7
117,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2139.png,640,640,4,30.8
118,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2147.png,640,640,5,31.3
119,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2159.png,640,640,8,32.8
120,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2178.png,640,640,8,31.3
121,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2187.png,640,640,5,31.5
122,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2189.png,640,640,6,31.3
123,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2197.png,640,640,9,31.6
124,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2201.png,640,640,7,31.1
125,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2226.png,640,640,1,32.3
126,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2229.png,640,640,1,31.3
127,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2230.png,640,640,2,31.3
128,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2231.png,640,640,1,31.3
129,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2233.png,640,640,1,32.0
130,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2234.png,640,640,2,31.1
131,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2236.png,640,640,3,31.5
132,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2241.png,640,640,3,31.7
133,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2251.png,640,640,2,30.6
134,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2268.png,640,640,3,33.1
135,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2279.png,640,640,2,30.9
136,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2281.png,640,640,1,32.1
137,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2282.png,640,640,4,30.9
138,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2284.png,640,640,2,31.0
139,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2320.png,640,640,2,30.9
141,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/233.png,640,640,3,31.2
142,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2330.png,640,640,1,31.2
143,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2351.png,640,640,2,31.4
144,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2370.png,640,640,4,30.0
145,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2395.png,640,640,2,32.6
146,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2399.png,640,640,3,31.9
147,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/24.png,640,640,1,32.1
148,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2403.png,640,640,4,31.1
149,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/241.png,640,640,8,32.2
150,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2412.png,640,640,1,31.1
151,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2442.png,640,640,1,31.5
152,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2443.png,640,640,2,31.0
153,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2455.png,640,640,1,31.9
154,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2458.png,640,640,2,33.1
155,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2464.png,640,640,2,31.5
156,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2494.png,640,640,2,32.6
157,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2499.png,640,640,1,32.5
158,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/259.png,640,640,5,32.5
159,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/261.png,640,640,1,32.1
160,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/271.png,640,640,4,32.5
161,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/276.png,640,640,5,31.8
162,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/283.png,640,640,6,32.6
163,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/306.png,640,640,1,31.0
164,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/311.png,640,640,5,32.0
165,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/313.png,640,640,4,31.5
166,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/32.png,640,640,1,31.2
167,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/328.png,640,640,5,32.6
168,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/340.png,640,640,5,32.2
169,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/358.png,640,640,5,31.3
170,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/368.png,640,640,2,33.0
171,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/380.png,640,640,2,31.8
172,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/399.png,640,640,1,31.6
173,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/406.png,640,640,3,31.9
174,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/428.png,640,640,3,31.4
175,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/438.png,640,640,2,32.7
176,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/445.png,640,640,2,32.4
177,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/478.png,640,640,3,30.6
178,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/495.png,640,640,8,33.2
179,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/504.png,640,640,3,32.1
180,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/507.png,640,640,1,32.4
181,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/513.png,640,640,2,32.7
182,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/514.png,640,640,2,31.6
183,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/516.png,640,640,1,31.4
184,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/520.png,640,640,5,33.0
185,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/521.png,640,640,4,31.8
186,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/532.png,640,640,3,32.7
187,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/54.png,640,640,1,32.5
188,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/549.png,640,640,4,32.1
189,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/551.png,640,640,2,31.7
190,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/557.png,640,640,4,31.1
191,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/560.png,640,640,2,31.5
192,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/580.png,640,640,2,30.4
193,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/581.png,640,640,2,32.1
194,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/59.png,640,640,2,30.9
195,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/609.png,640,640,2,32.2
196,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/622.png,640,640,3,31.8
197,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/624.png,640,640,5,31.3
198,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/635.png,640,640,2,32.4
199,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/638.png,640,640,1,32.0
200,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/639.png,640,640,3,32.1
201,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/640.png,640,640,3,30.1
202,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/645.png,640,640,1,31.9
203,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/646.png,640,640,2,30.3
204,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/649.png,640,640,2,31.1
205,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/663.png,640,640,3,30.9
206,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/678.png,640,640,1,31.3
207,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/693.png,640,640,1,31.6
208,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/698.png,640,640,2,32.8
209,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/703.png,640,640,1,32.6
210,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/714.png,640,640,2,32.6
211,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/72.png,640,640,2,31.3
212,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/723.png,640,640,2,32.5
213,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/727.png,640,640,1,31.6
214,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/737.png,640,640,3,32.6
215,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/763.png,640,640,4,30.5
216,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/765.png,640,640,4,31.1
217,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/766.png,640,640,4,31.4
218,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/767.png,640,640,1,30.5
219,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/768.png,640,640,4,32.4
220,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/772.png,640,640,3,30.9
221,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/781.png,640,640,1,32.8
222,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/784.png,640,640,2,31.3
223,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/786.png,640,640,1,30.6
224,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/797.png,640,640,1,31.5
225,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/802.png,640,640,3,32.2
226,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/809.png,640,640,2,31.2
227,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/811.png,640,640,2,31.5
228,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/812.png,640,640,2,31.1
229,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/815.png,640,640,1,30.9
230,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/821.png,640,640,2,32.8
231,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/826.png,640,640,3,30.8
232,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/843.png,640,640,1,31.0
233,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/854.png,640,640,3,32.1
234,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/860.png,640,640,1,32.6
235,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/87.png,640,640,7,32.5
236,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/876.png,640,640,2,31.5
237,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/893.png,640,640,1,31.9
238,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/90.png,640,640,4,31.4
239,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/901.png,640,640,1,31.3
240,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/902.png,640,640,3,32.9
241,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/931.png,640,640,3,32.8
242,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/935.png,640,640,3,31.4
243,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/943.png,640,640,1,31.3
244,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/944.png,640,640,1,31.5
245,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/947.png,640,640,2,31.2
246,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/954.png,640,640,2,32.8
247,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/96.png,640,640,6,32.0
248,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/967.png,640,640,3,30.4
249,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/969.png,640,640,1,31.1
250,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/971.png,640,640,3,31.4
251,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/979.png,640,640,2,31.3
